dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
7.585574 2.003825 7.326848 0.305029 2.014411 9.081620 0.297541 -1.928958 12.263029 0.501363 11.982636 0.215274 -23.529028
7.685253 2.004876 6.372567 0.317009 2.015250 8.265672 0.312136 -2.045045 12.461302 0.333491 12.135345 0.000576 -24.262580
7.785187 2.005682 5.386069 0.327303 2.016053 7.351832 0.325190 -2.130588 12.565782 0.250569 12.203551 -0.119597 -24.638361
7.885367 2.006240 4.384537 0.335866 2.016815 6.362638 0.336560 -2.196326 12.614682 0.219879 12.224003 -0.179458 -24.798264
7.985771 2.006558 3.377280 0.342678 2.017540 5.317586 0.346133 -2.253639 12.647856 0.208516 12.233609 -0.214956 -24.887905
8.086372 2.006654 2.365789 0.347725 2.018233 4.231702 0.353826 -2.313413 12.702610 0.186555 12.265985 -0.259844 -25.041884
8.187138 2.006551 1.344508 0.350991 2.018909 3.114671 0.359569 -2.384925 12.810319 0.129950 12.348655 -0.342162 -25.371186
8.288032 2.006278 0.302099 0.352445 2.019587 1.970537 0.363305 -2.474732 12.992915 0.023713 12.500054 -0.480528 -25.949784
8.389016 2.005868 -0.776881 0.352033 2.020291 0.797991 0.364976 -2.585548 13.259386 -0.135132 12.726497 -0.680716 -26.801731
8.490050 2.005358 -1.909964 0.349673 2.021056 -0.408769 0.364516 -2.715145 13.602486 -0.335352 13.019400 -0.932897 -27.890135
8.591090 2.004790 -3.114320 0.345251 2.021919 -1.658597 0.361847 -2.855442 13.994801 -0.549910 13.352212 -1.209184 -29.106107
8.692089 2.004210 -4.403818 0.338628 2.022929 -2.961399 0.356877 -2.992000 14.386855 -0.736870 13.679386 -1.463546 -30.266657
8.792998 2.003674 -5.785550 0.329645 2.024139 -4.325599 0.349501 -3.104327 14.706324 -0.841945 13.936651 -1.633323 -31.118243
8.893758 2.003244 -7.256012 0.318140 2.025601 -5.755202 0.339611 -3.167290 14.863306 -0.804535 14.046285 -1.645148 -31.359274
8.994310 2.002990 -8.797411 0.303969 2.027359 -7.246692 0.327108 -3.153864 14.761024 -0.565275 13.926376 -1.423924 -30.676599
9.094587 2.002989 -10.374997 0.287035 2.029428 -8.786186 0.311916 -3.039049 14.311205 -0.073937 13.503089 -0.904249 -28.792480
9.194528 2.003319 -11.936528 0.267319 2.031788 -10.347395 0.294010 -2.804387 13.453213 0.703157 12.724902 -0.043267 -25.518225
9.294079 2.004051 -13.414882 0.244910 2.034366 -11.890986 0.273427 -2.442192 12.174114 1.777089 11.576836 1.167554 -20.806307
9.393203 2.005243 -14.734110 0.220028 2.037042 -13.365865 0.250292 -1.958425 10.516386 3.133036 10.085871 2.696304 -14.772917
9.491890 2.006926 -15.818171 0.193032 2.039664 -14.712590 0.224826 -1.373349 8.577927 4.727769 8.321780 4.469973 -7.701966
9.590168 2.009095 -16.600596 0.164411 2.042077 -15.868749 0.197352 -0.719546 6.496181 6.489849 6.387959 6.382058 -0.012232
9.688104 2.011701 -17.033009 0.134754 2.044159 -16.775592 0.168286 -0.037562 4.425445 8.322011 4.407972 8.305176 7.793771
9.785804 2.014653 -17.090964 0.104710 2.045847 -17.384869 0.138119 0.629661 2.505373 10.113633 2.504375 10.112815 15.216700
