dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
0.002062 2.018376 0.000000 0.000000 2.062243 -0.108491 0.000000 0.192794 7.240551 7.218147 7.836807 6.817096 -1.042116
0.022671 2.018376 0.000000 0.000000 2.059072 0.008237 0.000377 0.192794 7.240551 7.218147 7.836807 6.817096 -1.042116
0.043259 2.018376 0.000000 0.000000 2.058173 0.024006 0.000637 0.192794 7.240551 7.218147 7.836807 6.817096 -1.042116
0.063813 2.003700 0.000084 0.000001 2.044932 0.100980 0.000815 0.192794 7.240551 7.218147 7.836807 6.817096 -1.042116
0.084256 2.003700 0.000084 0.000001 2.043884 0.100980 0.000815 0.192794 7.240551 7.218147 7.836807 6.817096 -1.042116
0.104674 2.003700 0.000084 0.000001 2.040903 0.100980 0.000815 -0.060715 7.661828 7.530680 8.215227 6.988280 -1.358096
0.125044 2.003700 0.000084 0.000001 2.036305 0.175718 0.001330 -0.060715 7.661828 7.530680 8.215227 6.988280 -1.358096
0.145427 2.003700 0.000084 0.000001 2.040514 0.212901 0.001539 -0.060715 7.661828 7.530680 8.215227 6.988280 -1.358096
0.165855 1.998419 0.000102 0.000001 2.045048 0.253273 0.001864 -0.060715 7.661828 7.530680 8.215227 6.988280 -1.358096
0.186320 1.998419 0.000102 0.000001 2.046270 0.297634 0.002034 -0.060715 7.661828 7.530680 8.215227 6.988280 -1.358096
0.206799 1.998419 0.000102 0.000001 2.049558 0.320545 0.002297 -0.268410 8.082796 7.924917 8.541794 7.419010 -1.280663
0.227313 1.998419 0.000102 0.000001 2.052469 0.332160 0.002603 -0.268410 8.082796 7.924917 8.541794 7.419010 -1.280663
0.247791 1.998419 0.000102 0.000001 2.046801 0.326422 0.002820 -0.268410 8.082796 7.924917 8.541794 7.419010 -1.280663
0.268262 2.001004 0.000124 0.000001 2.046315 0.332030 0.003155 -0.268410 8.082796 7.924917 8.541794 7.419010 -1.280663
0.288734 2.001004 0.000124 0.000001 2.047913 0.333366 0.003306 -0.268410 8.082796 7.924917 8.541794 7.419010 -1.280663
0.309209 2.001004 0.000124 0.000001 2.047128 0.323739 0.003486 -0.400111 8.026307 7.968286 8.396459 7.536765 -0.917714
0.329677 2.001004 0.000124 0.000001 2.046232 0.301878 0.003578 -0.400111 8.026307 7.968286 8.396459 7.536765 -0.917714
0.350142 2.001004 0.000124 0.000001 2.046702 0.307914 0.003721 -0.400111 8.026307 7.968286 8.396459 7.536765 -0.917714
0.370604 2.003508 0.000151 0.000001 2.046264 0.272679 0.003873 -0.400111 8.026307 7.968286 8.396459 7.536765 -0.917714
0.391070 2.003508 0.000151 0.000001 2.044917 0.237079 0.003988 -0.400111 8.026307 7.968286 8.396459 7.536765 -0.917714
0.411518 2.003508 0.000151 0.000001 2.045137 0.196916 0.004186 -0.393676 7.910800 8.116606 8.282353 7.563562 -0.512985
0.431928 2.003508 0.000151 0.000001 2.041253 0.146566 0.004295 -0.393676 7.910800 8.116606 8.282353 7.563562 -0.512985
0.452349 2.003508 0.000151 0.000001 2.042468 0.121916 0.004350 -0.393676 7.910800 8.116606 8.282353 7.563562 -0.512985
0.472780 2.004444 0.000184 0.000002 2.043630 0.073201 0.004538 -0.393676 7.910800 8.116606 8.282353 7.563562 -0.512985
0.493220 2.004444 0.000184 0.000002 2.039610 0.047852 0.004695 -0.393676 7.910800 8.116606 8.282353 7.563562 -0.512985
0.513621 2.004444 0.000184 0.000002 2.040509 0.016431 0.004735 -0.218471 7.882115 8.395571 8.294163 7.759006 -0.021702
0.534036 2.004444 0.000184 0.000002 2.042835 -0.002193 0.004839 -0.218471 7.882115 8.395571 8.294163 7.759006 -0.021702
0.554462 2.004444 0.000184 0.000002 2.041416 -0.032091 0.004850 -0.218471 7.882115 8.395571 8.294163 7.759006 -0.021702
0.574886 2.004842 0.000224 0.000002 2.040816 -0.077328 0.004874 -0.218471 7.882115 8.395571 8.294163 7.759006 -0.021702
0.595305 2.004842 0.000224 0.000002 2.042540 -0.137026 0.004933 -0.218471 7.882115 8.395571 8.294163 7.759006 -0.021702
0.615656 2.004842 0.000224 0.000002 2.032400 -0.186623 0.004965 -0.013206 7.713648 8.341959 8.068791 7.830738 0.390258
0.635968 2.004842 0.000224 0.000002 2.033038 -0.206121 0.004953 -0.013206 7.713648 8.341959 8.068791 7.830738 0.390258
0.656297 2.004842 0.000224 0.000002 2.032762 -0.239291 0.004899 -0.013206 7.713648 8.341959 8.068791 7.830738 0.390258
0.676618 1.994757 0.000272 0.000002 2.033298 -0.306625 0.004868 -0.013206 7.713648 8.341959 8.068791 7.830738 0.390258
0.696960 1.994757 0.000272 0.000002 2.035075 -0.363156 0.004741 -0.013206 7.713648 8.341959 8.068791 7.830738 0.390258
0.717331 1.994757 0.000272 0.000002 2.035790 -0.397002 0.004669 0.216027 7.923230 8.509271 8.126847 8.138520 0.597713
0.737711 1.994757 0.000272 0.000002 2.037837 -0.435269 0.004568 0.216027 7.923230 8.509271 8.126847 8.138520 0.597713
0.758105 1.994757 0.000272 0.000002 2.040431 -0.469852 0.004346 0.216027 7.923230 8.509271 8.126847 8.138520 0.597713
