dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
0.001003 1.004119 0.000000 0.100000 1.006360 0.143160 0.100000 -0.152570 5.885915 5.876790 5.897260 5.876790 -0.029595
0.011031 1.004119 0.000000 0.100000 1.005823 0.136176 0.099941 -0.152570 5.885915 5.876790 5.897260 5.876790 -0.029595
0.021057 1.004119 0.000000 0.100000 1.005341 0.119806 0.099851 -0.152570 5.885915 5.876790 5.897260 5.876790 -0.029595
0.031078 1.001868 -0.000000 0.100000 1.004934 0.095323 0.099734 -0.152570 5.885915 5.876790 5.897260 5.876790 -0.029595
0.041099 1.001868 -0.000000 0.100000 1.005288 0.086891 0.099710 -0.152570 5.885915 5.876790 5.897260 5.876790 -0.029595
0.051116 1.001868 -0.000000 0.100000 1.005660 0.090089 0.099640 -0.153853 5.915540 5.866773 5.888536 5.866773 -0.070530
0.061130 1.001868 -0.000000 0.100000 1.005281 0.081988 0.099666 -0.153853 5.915540 5.866773 5.888536 5.866773 -0.070530
0.071144 1.001868 -0.000000 0.100000 1.005614 0.097692 0.099636 -0.153853 5.915540 5.866773 5.888536 5.866773 -0.070530
0.081157 1.001154 -0.000000 0.100000 1.005902 0.104693 0.099788 -0.153853 5.915540 5.866773 5.888536 5.866773 -0.070530
0.091173 1.001154 -0.000000 0.100000 1.005362 0.118270 0.099855 -0.153853 5.915540 5.866773 5.888536 5.866773 -0.070530
0.101191 1.001154 -0.000000 0.100000 1.005492 0.112695 0.099956 -0.139148 5.798438 5.757419 5.828257 5.757419 -0.111856
0.111215 1.001154 -0.000000 0.100000 1.006983 0.118501 0.100038 -0.139148 5.798438 5.757419 5.828257 5.757419 -0.111856
0.121242 1.001154 -0.000000 0.100000 1.006911 0.119311 0.100155 -0.139148 5.798438 5.757419 5.828257 5.757419 -0.111856
0.131268 1.002524 -0.000000 0.100000 1.006060 0.130471 0.100306 -0.139148 5.798438 5.757419 5.828257 5.757419 -0.111856
0.141296 1.002524 -0.000000 0.100000 1.006634 0.128869 0.100384 -0.139148 5.798438 5.757419 5.828257 5.757419 -0.111856
0.151326 1.002524 -0.000000 0.100000 1.006442 0.121300 0.100452 -0.133217 5.714093 5.706934 5.755378 5.706934 -0.055604
0.161357 1.002524 -0.000000 0.100000 1.006273 0.103903 0.100469 -0.133217 5.714093 5.706934 5.755378 5.706934 -0.055604
0.171390 1.002524 -0.000000 0.100000 1.006124 0.095334 0.100464 -0.133217 5.714093 5.706934 5.755378 5.706934 -0.055604
0.181425 1.003277 -0.000000 0.100000 1.006024 0.062642 0.100414 -0.133217 5.714093 5.706934 5.755378 5.706934 -0.055604
0.191460 1.003277 -0.000000 0.100000 1.006012 0.045086 0.100362 -0.133217 5.714093 5.706934 5.755378 5.706934 -0.055604
0.201496 1.003277 -0.000000 0.100000 1.006072 0.022974 0.100291 -0.121943 5.815375 5.785844 5.800022 5.785844 -0.043708
0.211535 1.003277 -0.000000 0.100000 1.006916 0.006255 0.100224 -0.121943 5.815375 5.785844 5.800022 5.785844 -0.043708
0.221572 1.003277 -0.000000 0.100000 1.007090 -0.000071 0.100160 -0.121943 5.815375 5.785844 5.800022 5.785844 -0.043708
0.231612 1.003611 -0.000000 0.100000 1.007271 -0.029123 0.100075 -0.121943 5.815375 5.785844 5.800022 5.785844 -0.043708
0.241654 1.003611 -0.000000 0.100000 1.007424 -0.012449 0.100038 -0.121943 5.815375 5.785844 5.800022 5.785844 -0.043708
0.251694 1.003611 -0.000000 0.100000 1.008296 -0.020446 0.100024 -0.068970 5.849416 5.835885 5.840228 5.835885 -0.017874
0.261735 1.003611 -0.000000 0.100000 1.008373 -0.013668 0.100067 -0.068970 5.849416 5.835885 5.840228 5.835885 -0.017874
0.271779 1.003611 -0.000000 0.100000 1.008358 -0.001936 0.100121 -0.068970 5.849416 5.835885 5.840228 5.835885 -0.017874
0.281823 1.003838 -0.000001 0.100000 1.008252 -0.002318 0.100273 -0.068970 5.849416 5.835885 5.840228 5.835885 -0.017874
0.291865 1.003838 -0.000001 0.100000 1.008094 -0.002169 0.100358 -0.068970 5.849416 5.835885 5.840228 5.835885 -0.017874
0.301903 1.003838 -0.000001 0.100000 1.007170 -0.006738 0.100449 -0.043502 5.773950 5.802496 5.813635 5.802496 0.017407
0.311938 1.003838 -0.000001 0.100000 1.006967 -0.015632 0.100577 -0.043502 5.773950 5.802496 5.813635 5.802496 0.017407
0.321972 1.003838 -0.000001 0.100000 1.006749 -0.024137 0.100681 -0.043502 5.773950 5.802496 5.813635 5.802496 0.017407
0.332004 1.002225 -0.000001 0.100000 1.005822 -0.007554 0.100754 -0.043502 5.773950 5.802496 5.813635 5.802496 0.017407
0.342032 1.002225 -0.000001 0.100000 1.005713 -0.021475 0.100768 -0.043502 5.773950 5.802496 5.813635 5.802496 0.017407
0.352055 1.002225 -0.000001 0.100000 1.004948 -0.030039 0.100721 -0.036075 5.733705 5.806355 5.771895 5.806355 0.107109
0.362076 1.002225 -0.000001 0.100000 1.004988 -0.029899 0.100681 -0.036075 5.733705 5.806355 5.771895 5.806355 0.107109
0.372094 1.002225 -0.000001 0.100000 1.004340 -0.052386 0.100585 -0.036075 5.733705 5.806355 5.771895 5.806355 0.107109
0.382112 1.000418 -0.000001 0.100000 1.004447 -0.079705 0.100366 -0.036075 5.733705 5.806355 5.771895 5.806355 0.107109
0.392129 1.000418 -0.000001 0.100000 1.003819 -0.103095 0.100261 -0.036075 5.733705 5.806355 5.771895 5.806355 0.107109
0.402147 1.000418 -0.000001 0.100000 1.003899 -0.116641 0.100129 -0.023913 5.783315 5.823840 5.743993 5.823840 0.120372
0.412168 1.000418 -0.000001 0.100000 1.004685 -0.130118 0.100008 -0.023913 5.783315 5.823840 5.743993 5.823840 0.120372
0.422190 1.000418 -0.000001 0.100000 1.004705 -0.132972 0.099905 -0.023913 5.783315 5.823840 5.743993 5.823840 0.120372
0.432219 1.001716 -0.000001 0.100000 1.005385 -0.125053 0.099718 -0.023913 5.783315 5.823840 5.743993 5.823840 0.120372
0.442254 1.001716 -0.000001 0.100000 1.005256 -0.113796 0.099664 -0.023913 5.783315 5.823840 5.743993 5.823840 0.120372
0.452293 1.001716 -0.000001 0.100000 1.005795 -0.126660 0.099686 0.046659 5.764406 5.821995 5.701646 5.821995 0.177937
0.462341 1.001716 -0.000001 0.100000 1.006945 -0.103086 0.099660 0.046659 5.764406 5.821995 5.701646 5.821995 0.177937
0.472396 1.001716 -0.000001 0.100000 1.007243 -0.100420 0.099742 0.046659 5.764406 5.821995 5.701646 5.821995 0.177937
0.482461 1.005645 -0.000001 0.100000 1.008142 -0.090789 0.099831 0.046659 5.764406 5.821995 5.701646 5.821995 0.177937
0.492533 1.005645 -0.000001 0.100000 1.008175 -0.106866 0.099860 0.046659 5.764406 5.821995 5.701646 5.821995 0.177937
0.502612 1.005645 -0.000001 0.100000 1.008823 -0.102326 0.099961 0.060957 5.691109 5.797603 5.682676 5.797603 0.221420
0.512697 1.005645 -0.000001 0.100000 1.008636 -0.096519 0.100007 0.060957 5.691109 5.797603 5.682676 5.797603 0.221420
0.522786 1.005645 -0.000001 0.100000 1.008413 -0.098847 0.100035 0.060957 5.691109 5.797603 5.682676 5.797603 0.221420
0.532879 1.008451 -0.000001 0.100000 1.008142 -0.096256 0.100020 0.060957 5.691109 5.797603 5.682676 5.797603 0.221420
0.542975 1.008451 -0.000001 0.100000 1.008589 -0.105534 0.100005 0.060957 5.691109 5.797603 5.682676 5.797603 0.221420
0.553074 1.008451 -0.000001 0.100000 1.008302 -0.097291 0.099954 0.048334 5.712131 5.845311 5.717546 5.845311 0.260944
0.563174 1.008451 -0.000001 0.100000 1.007317 -0.108715 0.099886 0.048334 5.712131 5.845311 5.717546 5.845311 0.260944
0.573270 1.008451 -0.000001 0.100000 1.007159 -0.107877 0.099813 0.048334 5.712131 5.845311 5.717546 5.845311 0.260944
0.583364 1.008398 -0.000002 0.100000 1.006311 -0.129167 0.099640 0.048334 5.712131 5.845311 5.717546 5.845311 0.260944
0.593451 1.008398 -0.000002 0.100000 1.005568 -0.126254 0.099554 0.048334 5.712131 5.845311 5.717546 5.845311 0.260944
0.603535 1.008398 -0.000002 0.100000 1.004894 -0.145355 0.099455 0.058807 5.851258 5.966142 5.800504 5.966142 0.280520
0.613613 1.008398 -0.000002 0.100000 1.004305 -0.125094 0.099384 0.058807 5.851258 5.966142 5.800504 5.966142 0.280520
0.623686 1.008398 -0.000002 0.100000 1.003781 -0.142707 0.099321 0.058807 5.851258 5.966142 5.800504 5.966142 0.280520
0.633752 1.005606 -0.000002 0.100000 1.002603 -0.097050 0.099272 0.058807 5.851258 5.966142 5.800504 5.966142 0.280520
0.643810 1.005606 -0.000002 0.100000 1.002243 -0.080993 0.099311 0.058807 5.851258 5.966142 5.800504 5.966142 0.280520
0.653861 1.005606 -0.000002 0.100000 1.001200 -0.065758 0.099337 0.073485 5.948820 6.080735 5.954327 6.080735 0.258322
0.663902 1.005606 -0.000002 0.100000 1.000242 -0.051743 0.099442 0.073485 5.948820 6.080735 5.954327 6.080735 0.258322
0.673940 1.005606 -0.000002 0.100000 0.999310 -0.050686 0.099536 0.073485 5.948820 6.080735 5.954327 6.080735 0.258322
0.683973 1.002350 -0.000003 0.100000 0.999152 -0.018057 0.099714 0.073485 5.948820 6.080735 5.954327 6.080735 0.258322
0.694001 1.002350 -0.000003 0.100000 0.998309 -0.024437 0.099830 0.073485 5.948820 6.080735 5.954327 6.080735 0.258322
0.704028 1.002350 -0.000003 0.100000 0.998220 -0.001287 0.099916 0.027742 6.007641 6.158819 6.057794 6.158819 0.252203
0.714056 1.002350 -0.000003 0.100000 0.998154 0.000390 0.099983 0.027742 6.007641 6.158819 6.057794 6.158819 0.252203
0.724081 1.002350 -0.000003 0.100000 0.998121 0.000044 0.100016 0.027742 6.007641 6.158819 6.057794 6.158819 0.252203
0.734109 1.002300 -0.000003 0.100000 0.998093 -0.000871 0.100008 0.027742 6.007641 6.158819 6.057794 6.158819 0.252203
0.744138 1.002300 -0.000003 0.100000 0.998088 -0.006004 0.100012 0.027742 6.007641 6.158819 6.057794 6.158819 0.252203
