dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
0.002019 2.012706 0.000000 0.100000 2.019025 0.109582 0.100000 0.172523 7.693431 7.589551 7.514761 7.425788 -0.192852
0.022169 2.012706 0.000000 0.100000 2.011835 0.098774 0.099911 0.172523 7.693431 7.589551 7.514761 7.425788 -0.192852
0.042254 2.012706 0.000000 0.100000 2.006027 0.090519 0.099848 0.172523 7.693431 7.589551 7.514761 7.425788 -0.192852
0.062291 2.012706 0.000000 0.100000 2.002127 0.079552 0.099750 0.172523 7.693431 7.589551 7.514761 7.425788 -0.192852
0.082300 2.012706 0.000000 0.100000 2.000082 0.075646 0.099731 0.172523 7.693431 7.589551 7.514761 7.425788 -0.192852
0.102296 1.991139 -0.000000 0.100000 1.999383 0.078874 0.099734 0.174953 7.550263 7.456848 7.373045 7.295258 -0.171202
0.122290 1.991139 -0.000000 0.100000 1.999572 0.068769 0.099640 0.174953 7.550263 7.456848 7.373045 7.295258 -0.171202
0.142289 1.991139 -0.000000 0.100000 2.000136 0.053376 0.099641 0.174953 7.550263 7.456848 7.373045 7.295258 -0.171202
0.162294 1.991139 -0.000000 0.100000 2.000867 0.059084 0.099616 0.174953 7.550263 7.456848 7.373045 7.295258 -0.171202
0.182308 1.991139 -0.000000 0.100000 2.001839 0.060282 0.099480 0.174953 7.550263 7.456848 7.373045 7.295258 -0.171202
0.202333 1.993136 -0.000000 0.100000 2.003031 0.029397 0.099411 0.191028 7.478386 7.405417 7.301278 7.245157 -0.129089
0.222371 1.993136 -0.000000 0.100000 2.004514 0.017549 0.099325 0.191028 7.478386 7.405417 7.301278 7.245157 -0.129089
0.242426 1.993136 -0.000000 0.100000 2.006495 0.023798 0.099281 0.191028 7.478386 7.405417 7.301278 7.245157 -0.129089
0.262505 1.993136 -0.000000 0.100000 2.009056 0.021537 0.099175 0.191028 7.478386 7.405417 7.301278 7.245157 -0.129089
0.282612 1.993136 -0.000000 0.100000 2.012208 -0.003390 0.099073 0.191028 7.478386 7.405417 7.301278 7.245157 -0.129089
0.302754 2.004708 -0.000001 0.100000 2.015920 0.001489 0.098932 0.239105 7.475799 7.457222 7.297302 7.298369 -0.017509
0.322936 2.004708 -0.000001 0.100000 2.020138 0.004994 0.098921 0.239105 7.475799 7.457222 7.297302 7.298369 -0.017509
