dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
0.001008 1.000064 0.000000 0.000000 1.004172 0.014559 0.000000 0.129839 6.122776 6.174248 5.984715 6.174248 0.241003
0.011086 1.000064 0.000000 0.000000 1.004539 0.018569 0.000008 0.129839 6.122776 6.174248 5.984715 6.174248 0.241003
0.021166 1.000064 0.000000 0.000000 1.004011 0.093175 0.000047 0.129839 6.122776 6.174248 5.984715 6.174248 0.241003
0.031248 1.000064 0.000000 0.000000 1.004768 0.052564 0.000131 0.129839 6.122776 6.174248 5.984715 6.174248 0.241003
0.041329 1.000064 0.000000 0.000000 1.003917 0.038506 0.000147 0.129839 6.122776 6.174248 5.984715 6.174248 0.241003
0.051412 1.001229 0.000076 0.000001 1.003703 0.040652 0.000142 0.088119 6.160987 6.157075 6.023742 6.157075 0.129421
0.061491 1.001229 0.000076 0.000001 1.002731 0.060824 0.000207 0.088119 6.160987 6.157075 6.023742 6.157075 0.129421
0.071572 1.001229 0.000076 0.000001 1.001719 0.057724 0.000262 0.088119 6.160987 6.157075 6.023742 6.157075 0.129421
0.081650 1.001229 0.000076 0.000001 1.001461 0.042288 0.000320 0.088119 6.160987 6.157075 6.023742 6.157075 0.129421
0.091726 1.001229 0.000076 0.000001 1.000560 0.011194 0.000382 0.088119 6.160987 6.157075 6.023742 6.157075 0.129421
0.101799 1.000561 0.000083 0.000001 0.999865 0.045087 0.000400 0.064917 6.259478 6.222643 6.122304 6.222643 0.063505
0.111867 1.000561 0.000083 0.000001 0.999461 -0.006892 0.000471 0.064917 6.259478 6.222643 6.122304 6.222643 0.063505
0.121931 1.000561 0.000083 0.000001 0.999409 0.120330 0.000438 0.064917 6.259478 6.222643 6.122304 6.222643 0.063505
0.131989 1.000561 0.000083 0.000001 0.998916 0.036262 0.000531 0.064917 6.259478 6.222643 6.122304 6.222643 0.063505
0.142042 1.000561 0.000083 0.000001 0.998634 0.012439 0.000588 0.064917 6.259478 6.222643 6.122304 6.222643 0.063505
0.152090 0.997949 0.000092 0.000001 0.999978 0.011918 0.000618 0.079632 6.245756 6.231691 6.108497 6.231691 0.109128
0.162133 0.997949 0.000092 0.000001 0.999183 0.053053 0.000641 0.079632 6.245756 6.231691 6.108497 6.231691 0.109128
0.172162 0.997949 0.000092 0.000001 0.998514 -0.002247 0.000678 0.079632 6.245756 6.231691 6.108497 6.231691 0.109128
0.182184 0.997949 0.000092 0.000001 0.998635 0.017617 0.000731 0.079632 6.245756 6.231691 6.108497 6.231691 0.109128
0.192195 0.997949 0.000092 0.000001 0.998809 0.025643 0.000692 0.079632 6.245756 6.231691 6.108497 6.231691 0.109128
0.202199 0.993435 0.000101 0.000001 0.998249 0.050407 0.000734 0.060349 6.128953 6.094518 5.992999 6.094518 0.067083
0.212197 0.993435 0.000101 0.000001 0.998361 0.028938 0.000728 0.060349 6.128953 6.094518 5.992999 6.094518 0.067083
0.222191 0.993435 0.000101 0.000001 0.998364 0.091170 0.000736 0.060349 6.128953 6.094518 5.992999 6.094518 0.067083
0.232182 0.993435 0.000101 0.000001 0.998221 0.106496 0.000711 0.060349 6.128953 6.094518 5.992999 6.094518 0.067083
0.242165 0.993435 0.000101 0.000001 0.997243 0.055222 0.000743 0.060349 6.128953 6.094518 5.992999 6.094518 0.067083
0.252149 0.992139 0.000111 0.000001 0.997625 0.073022 0.000802 0.033048 6.064901 5.994735 5.929988 5.994735 -0.005419
0.262134 0.992139 0.000111 0.000001 0.997167 0.089597 0.000832 0.033048 6.064901 5.994735 5.929988 5.994735 -0.005419
0.272121 0.992139 0.000111 0.000001 0.997362 0.122025 0.000867 0.033048 6.064901 5.994735 5.929988 5.994735 -0.005419
0.282111 0.992139 0.000111 0.000001 0.997462 0.108693 0.000909 0.033048 6.064901 5.994735 5.929988 5.994735 -0.005419
0.292108 0.992139 0.000111 0.000001 0.997456 0.144402 0.000911 0.033048 6.064901 5.994735 5.929988 5.994735 -0.005419
0.302114 0.994524 0.000122 0.000001 0.998832 0.103213 0.000905 0.016457 6.121598 6.024118 5.986658 6.024118 -0.060020
0.312125 0.994524 0.000122 0.000001 0.998718 0.146334 0.000918 0.016457 6.121598 6.024118 5.986658 6.024118 -0.060020
0.322145 0.994524 0.000122 0.000001 0.999315 0.127723 0.000948 0.016457 6.121598 6.024118 5.986658 6.024118 -0.060020
0.332168 0.994524 0.000122 0.000001 0.999217 0.157592 0.000936 0.016457 6.121598 6.024118 5.986658 6.024118 -0.060020
0.342198 0.994524 0.000122 0.000001 0.999880 0.152461 0.000957 0.016457 6.121598 6.024118 5.986658 6.024118 -0.060020
0.352235 0.997583 0.000135 0.000001 1.000564 0.182248 0.000948 -0.020955 6.228908 6.073265 6.094306 6.073265 -0.176684
0.362273 0.997583 0.000135 0.000001 1.000539 0.153702 0.000944 -0.020955 6.228908 6.073265 6.094306 6.073265 -0.176684
0.372319 0.997583 0.000135 0.000001 1.001237 0.215321 0.000946 -0.020955 6.228908 6.073265 6.094306 6.073265 -0.176684
0.382368 0.997583 0.000135 0.000001 1.001936 0.247989 0.000983 -0.020955 6.228908 6.073265 6.094306 6.073265 -0.176684
0.392418 0.997583 0.000135 0.000001 1.001883 0.289304 0.001008 -0.020955 6.228908 6.073265 6.094306 6.073265 -0.176684
0.402469 0.999445 0.000148 0.000001 1.001821 0.243207 0.001005 -0.071611 6.291490 6.057388 6.157991 6.057388 -0.334705
0.412514 0.999445 0.000148 0.000001 1.001046 0.291489 0.001059 -0.071611 6.291490 6.057388 6.157991 6.057388 -0.334705
0.422555 0.999445 0.000148 0.000001 1.001039 0.289545 0.001080 -0.071611 6.291490 6.057388 6.157991 6.057388 -0.334705
