dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
0.001541 1.507476 0.000000 0.000000 1.540888 0.088007 0.000000 0.733216 8.083520 7.604676 7.816581 7.435325 -0.860100
0.016949 1.507476 0.000000 0.000000 1.540805 0.091836 0.000071 0.733216 8.083520 7.604676 7.816581 7.435325 -0.860100
0.032357 1.507476 0.000000 0.000000 1.540835 0.113764 0.000072 0.733216 8.083520 7.604676 7.816581 7.435325 -0.860100
0.047766 1.509594 0.000080 0.000001 1.540902 0.141518 0.000076 0.733216 8.083520 7.604676 7.816581 7.435325 -0.860100
0.063175 1.509594 0.000080 0.000001 1.540913 0.145505 0.000113 0.733216 8.083520 7.604676 7.816581 7.435325 -0.860100
0.078584 1.509594 0.000080 0.000001 1.540862 0.167758 0.000285 0.687090 8.253606 7.718847 7.987002 7.547109 -0.974652
0.093992 1.509594 0.000080 0.000001 1.540820 0.178070 0.000407 0.687090 8.253606 7.718847 7.987002 7.547109 -0.974652
0.109401 1.509594 0.000080 0.000001 1.540859 0.176809 0.000416 0.687090 8.253606 7.718847 7.987002 7.547109 -0.974652
0.124810 1.511520 0.000092 0.000001 1.541087 0.194758 0.000476 0.687090 8.253606 7.718847 7.987002 7.547109 -0.974652
0.140224 1.511520 0.000092 0.000001 1.541513 0.206894 0.000557 0.687090 8.253606 7.718847 7.987002 7.547109 -0.974652
0.155642 1.511520 0.000092 0.000001 1.542054 0.233292 0.000712 0.624117 8.409256 7.811387 8.143564 7.636585 -1.104849
0.171065 1.511520 0.000092 0.000001 1.542640 0.232893 0.000789 0.624117 8.409256 7.811387 8.143564 7.636585 -1.104849
0.186495 1.511520 0.000092 0.000001 1.543205 0.230492 0.000839 0.624117 8.409256 7.811387 8.143564 7.636585 -1.104849
0.201930 1.515025 0.000107 0.000001 1.543687 0.236233 0.000860 0.624117 8.409256 7.811387 8.143564 7.636585 -1.104849
0.217369 1.515025 0.000107 0.000001 1.544048 0.239541 0.000911 0.624117 8.409256 7.811387 8.143564 7.636585 -1.104849
0.232810 1.515025 0.000107 0.000001 1.544187 0.231024 0.000912 0.547092 8.547093 7.871371 8.282785 7.692962 -1.265545
0.248251 1.515025 0.000107 0.000001 1.544027 0.238179 0.000923 0.547092 8.547093 7.871371 8.282785 7.692962 -1.265545
0.263689 1.515025 0.000107 0.000001 1.543500 0.233993 0.000970 0.547092 8.547093 7.871371 8.282785 7.692962 -1.265545
0.279119 1.514427 0.000124 0.000001 1.542551 0.230804 0.001007 0.547092 8.547093 7.871371 8.282785 7.692962 -1.265545
0.294538 1.514427 0.000124 0.000001 1.541283 0.237991 0.001056 0.547092 8.547093 7.871371 8.282785 7.692962 -1.265545
0.309943 1.514427 0.000124 0.000001 1.539832 0.213896 0.001126 0.532974 8.606094 7.917496 8.342383 7.737366 -1.293615
0.325333 1.514427 0.000124 0.000001 1.538397 0.206021 0.001214 0.532974 8.606094 7.917496 8.342383 7.737366 -1.293615
0.340710 1.514427 0.000124 0.000001 1.537136 0.192131 0.001290 0.532974 8.606094 7.917496 8.342383 7.737366 -1.293615
0.356075 1.506718 0.000144 0.000001 1.536004 0.196948 0.001336 0.532974 8.606094 7.917496 8.342383 7.737366 -1.293615
0.371428 1.506718 0.000144 0.000001 1.534716 0.190036 0.001407 0.532974 8.606094 7.917496 8.342383 7.737366 -1.293615
0.386767 1.506718 0.000144 0.000001 1.533112 0.185659 0.001553 0.550959 8.529327 7.874944 8.266571 7.695164 -1.225790
0.402088 1.506718 0.000144 0.000001 1.531266 0.175779 0.001631 0.550959 8.529327 7.874944 8.266571 7.695164 -1.225790
0.417390 1.506718 0.000144 0.000001 1.529235 0.173901 0.001623 0.550959 8.529327 7.874944 8.266571 7.695164 -1.225790
0.432670 1.496532 0.000167 0.000002 1.527089 0.184215 0.001639 0.550959 8.529327 7.874944 8.266571 7.695164 -1.225790
0.447930 1.496532 0.000167 0.000002 1.525017 0.183663 0.001673 0.550959 8.529327 7.874944 8.266571 7.695164 -1.225790
0.463170 1.496532 0.000167 0.000002 1.523224 0.170961 0.001791 0.562273 8.381805 7.763981 8.120625 7.585259 -1.153190
0.478394 1.496532 0.000167 0.000002 1.521888 0.157097 0.001999 0.562273 8.381805 7.763981 8.120625 7.585259 -1.153190
0.493608 1.496532 0.000167 0.000002 1.521117 0.145126 0.002016 0.562273 8.381805 7.763981 8.120625 7.585259 -1.153190
0.508818 1.487654 0.000193 0.000002 1.521044 0.149021 0.002128 0.562273 8.381805 7.763981 8.120625 7.585259 -1.153190
0.524032 1.487654 0.000193 0.000002 1.521697 0.154437 0.002215 0.562273 8.381805 7.763981 8.120625 7.585259 -1.153190
0.539256 1.487654 0.000193 0.000002 1.523074 0.166236 0.002242 0.552708 8.194309 7.609104 7.935308 7.430919 -1.089593
0.554497 1.487654 0.000193 0.000002 1.525071 0.147673 0.002247 0.552708 8.194309 7.609104 7.935308 7.430919 -1.089593
0.569761 1.487654 0.000193 0.000002 1.527498 0.131434 0.002229 0.552708 8.194309 7.609104 7.935308 7.430919 -1.089593
0.585050 1.492727 0.000224 0.000002 1.530167 0.105206 0.002230 0.552708 8.194309 7.609104 7.935308 7.430919 -1.089593
0.600367 1.492727 0.000224 0.000002 1.532895 0.081455 0.002175 0.552708 8.194309 7.609104 7.935308 7.430919 -1.089593
0.615711 1.492727 0.000224 0.000002 1.535514 0.048710 0.002023 0.575420 8.002481 7.465728 7.744210 7.288497 -0.992466
0.631079 1.492727 0.000224 0.000002 1.537915 0.014482 0.001987 0.575420 8.002481 7.465728 7.744210 7.288497 -0.992466
0.646470 1.492727 0.000224 0.000002 1.539937 -0.004065 0.001907 0.575420 8.002481 7.465728 7.744210 7.288497 -0.992466
0.661878 1.500775 0.000259 0.000002 1.541575 -0.026536 0.001844 0.575420 8.002481 7.465728 7.744210 7.288497 -0.992466
0.677302 1.500775 0.000259 0.000002 1.542967 -0.048627 0.001798 0.575420 8.002481 7.465728 7.744210 7.288497 -0.992466
0.692739 1.500775 0.000259 0.000002 1.544254 -0.080295 0.001611 0.722717 7.773868 7.399421 7.513167 7.226445 -0.661169
0.708188 1.500775 0.000259 0.000002 1.545451 -0.087187 0.001569 0.722717 7.773868 7.399421 7.513167 7.226445 -0.661169
0.723648 1.500775 0.000259 0.000002 1.546470 -0.095346 0.001507 0.722717 7.773868 7.399421 7.513167 7.226445 -0.661169
0.739118 1.504089 0.000301 0.000003 1.547264 -0.103712 0.001428 0.722717 7.773868 7.399421 7.513167 7.226445 -0.661169
0.754593 1.504089 0.000301 0.000003 1.547726 -0.126554 0.001388 0.722717 7.773868 7.399421 7.513167 7.226445 -0.661169
0.770071 1.504089 0.000301 0.000003 1.547780 -0.148244 0.001338 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
0.785547 1.504089 0.000301 0.000003 1.547490 -0.164148 0.001360 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
0.801020 1.504089 0.000301 0.000003 1.546976 -0.156153 0.001313 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
0.816486 1.500989 0.000349 0.000003 1.546372 -0.149711 0.001344 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
0.831947 1.500989 0.000349 0.000003 1.545833 -0.158826 0.001358 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
0.847403 1.500989 0.000349 0.000003 1.545530 -0.152178 0.001409 0.876690 7.576762 7.357250 7.312961 7.189744 -0.342729
